face-count,1457845634190,charlie,1,40,40,168,198
face-count,1457845634690,charlie,1,43,43,167,195
face-count,1457845635204,charlie,1,49,49,160,184
face-count,1457845635701,charlie,2,49,49,165,183,46,46,38,191
face-count,1457845636200,charlie,2,50,50,32,182,50,50,152,180
face-count,1457845636703,charlie,2,51,51,13,179,48,48,145,183
face-count,1457845637197,charlie,1,50,50,143,181
face-count,1457845637706,charlie,1,49,49,137,181
face-count,1457845638195,charlie,2,52,52,151,180,43,43,0,182
face-count,1457845638704,charlie,2,50,50,154,181,44,44,0,185
face-count,1457845639208,charlie,2,50,50,146,178,40,40,0,185
face-count,1457845639701,charlie,1,50,50,140,180
face-count,1457845640205,charlie,1,50,50,136,179
face-count,1457845640705,charlie,1,51,51,141,179
face-count,1457845641215,charlie,1,51,51,142,179
face-count,1457845641704,charlie,1,51,51,140,180
face-count,1457845642211,charlie,1,52,52,139,180
face-count,1457845642705,charlie,1,52,52,138,180
face-count,1457845643205,charlie,1,51,51,139,180
face-count,1457845643709,charlie,1,52,52,138,179
face-count,1457845644211,charlie,1,51,51,140,179
face-count,1457845644704,charlie,1,51,51,138,179
face-count,1457845645205,charlie,1,52,52,136,178
face-count,1457845645710,charlie,1,51,51,138,179
face-count,1457845646207,charlie,1,51,51,139,179
face-count,1457845646712,charlie,1,51,51,139,179
face-count,1457845647208,charlie,1,50,50,138,177
face-count,1457845647713,charlie,1,51,51,138,177
face-count,1457845648204,charlie,1,50,50,139,179
face-count,1457845648714,charlie,1,51,51,139,178
face-count,1457845649207,charlie,1,50,50,139,179
face-count,1457845649713,charlie,1,51,51,139,179
face-count,1457845650226,charlie,1,51,51,139,179
face-count,1457845650713,charlie,1,50,50,141,179
face-count,1457845651214,charlie,1,50,50,140,179
face-count,1457845651716,charlie,1,49,49,151,179
face-count,1457845652216,charlie,1,47,47,160,178
face-count,1457845652714,charlie,1,47,47,184,173
face-count,1457845653716,charlie,1,49,49,199,176
face-count,1457845654216,charlie,1,48,48,201,180
face-count,1457845654876,charlie,1,51,51,195,177
face-count,1457845655210,charlie,1,50,50,177,176
face-count,1457845655728,charlie,1,51,51,180,179
face-count,1457845656213,charlie,1,49,49,199,181
face-count,1457845656718,charlie,1,47,47,208,184
face-count,1457845657214,charlie,1,47,47,205,187
face-count,1457845657721,charlie,1,44,44,221,192
face-count,1457845663725,charlie,1,50,50,191,179
face-count,1457845664219,charlie,1,50,50,157,174
face-count,1457845664731,charlie,1,55,55,150,173
face-count,1457845665237,charlie,1,52,52,149,176
face-count,1457845665767,charlie,1,43,43,155,179
face-count,1457845666268,charlie,1,54,54,155,175
face-count,1457845666772,charlie,1,63,63,154,171
face-count,1457845667258,charlie,1,42,42,166,182
face-count,1457845667749,charlie,1,47,47,164,181
face-count,1457845668217,charlie,1,45,45,187,187
face-count,1457845668717,charlie,1,44,44,201,189
face-count,1457845671221,charlie,1,47,47,215,187
face-count,1457845671723,charlie,1,49,49,218,188
face-count,1457845673732,charlie,2,70,70,151,136,49,49,165,184
face-count,1457845674225,charlie,1,49,49,156,184
face-count,1457845674725,charlie,1,48,48,162,184
face-count,1457845675217,charlie,1,49,49,160,180
face-count,1457845675724,charlie,2,53,53,23,119,50,50,158,179
face-count,1457845676228,charlie,2,51,51,61,127,50,50,162,180
face-count,1457845676737,charlie,2,51,51,53,135,45,45,185,185
face-count,1457845677228,charlie,2,48,48,72,135,44,44,189,190
face-count,1457845677719,charlie,2,43,43,74,132,43,43,193,195
face-count,1457845678223,charlie,2,49,49,172,187,44,44,71,134
face-count,1457845678750,charlie,3,64,64,148,171,52,52,70,135,43,43,83,61
face-count,1457845679228,charlie,2,54,54,165,164,48,48,70,136
face-count,1457845679737,charlie,2,50,50,164,179,49,49,70,136
face-count,1457845680241,charlie,2,52,52,162,175,46,46,70,137
face-count,1457845680733,charlie,2,53,53,162,168,44,44,70,136
face-count,1457845681234,charlie,2,55,55,159,167,45,45,69,136
face-count,1457845681729,charlie,2,55,55,159,168,45,45,70,136
face-count,1457845682240,charlie,2,54,54,160,169,46,46,71,136
face-count,1457845682744,charlie,2,53,53,159,170,46,46,73,136
face-count,1457845683232,charlie,2,54,54,157,170,49,49,64,135
face-count,1457845683733,charlie,2,53,53,156,170,49,49,48,133
face-count,1457845684231,charlie,2,54,54,153,170,48,48,33,131
face-count,1457845684733,charlie,2,57,57,149,168,49,49,25,131
face-count,1457845685243,charlie,2,61,61,144,165,46,46,22,133
face-count,1457845685772,charlie,3,101,101,117,79,56,56,148,168,45,45,19,134
