face-count,1457845779506,erin,1,107,107,150,107
face-count,1457845780034,erin,1,101,101,141,107
face-count,1457845780545,erin,1,100,100,145,108
face-count,1457845781319,erin,1,101,101,146,108
face-count,1457845781578,erin,1,104,104,146,109
face-count,1457845782454,erin,1,103,103,146,109
face-count,1457845782959,erin,1,105,105,148,110
face-count,1457845783191,erin,1,102,102,150,110
face-count,1457845783842,erin,1,109,109,146,108
face-count,1457845784282,erin,1,102,102,150,112
face-count,1457845784842,erin,1,109,109,146,109
face-count,1457845785213,erin,1,104,104,148,111
face-count,1457845785899,erin,2,109,109,147,109,59,59,76,62
face-count,1457845786497,erin,1,106,106,148,110
face-count,1457845786960,erin,1,105,105,148,112
face-count,1457845787400,erin,2,104,104,148,111,84,84,112,91
face-count,1457845787960,erin,1,105,105,147,111
face-count,1457845788373,erin,1,105,105,147,111
face-count,1457845788860,erin,1,105,105,147,110
face-count,1457845789461,erin,1,104,104,148,112
face-count,1457845789860,erin,1,103,103,148,112
face-count,1457845790377,erin,1,103,103,148,112
face-count,1457845790918,erin,1,104,104,147,111
face-count,1457845791512,erin,1,112,112,144,108
face-count,1457845791926,erin,1,105,105,147,110
face-count,1457845792527,erin,1,107,107,146,110
face-count,1457845793034,erin,1,105,105,147,110
face-count,1457845793606,erin,2,104,104,148,110,69,69,121,102
face-count,1457845793980,erin,1,104,104,147,111
face-count,1457845794629,erin,1,104,104,147,111
face-count,1457845795023,erin,1,106,106,146,109
face-count,1457845795635,erin,1,108,108,145,108
face-count,1457845796120,erin,1,104,104,148,110
face-count,1457845796686,erin,1,108,108,145,109
face-count,1457845797164,erin,1,103,103,146,110
face-count,1457845797605,erin,1,104,104,146,110
face-count,1457845798108,erin,1,104,104,147,110
face-count,1457845798768,erin,1,104,104,147,110
face-count,1457845799180,erin,1,106,106,146,110
face-count,1457845799702,erin,1,104,104,148,111
face-count,1457845801428,erin,3,108,108,144,109,76,76,86,76,43,43,90,107
face-count,1457845801445,erin,1,104,104,146,111
face-count,1457845801530,erin,1,104,104,146,112
face-count,1457845801764,erin,1,108,108,143,109
face-count,1457845802377,erin,1,109,109,143,110
face-count,1457845802886,erin,1,105,105,144,111
face-count,1457845803368,erin,2,105,105,144,111,57,57,121,142
face-count,1457845803886,erin,2,108,108,142,109,43,43,114,135
face-count,1457845804351,erin,1,103,103,142,112
face-count,1457845804874,erin,2,108,108,138,110,43,43,81,97
face-count,1457845805394,erin,1,100,100,146,106
face-count,1457845805909,erin,1,102,102,141,113
face-count,1457845806392,erin,1,100,100,142,110
face-count,1457845807008,erin,1,102,102,141,110
face-count,1457845807406,erin,1,102,102,140,111
face-count,1457845807941,erin,1,98,98,143,114
face-count,1457845808438,erin,1,101,101,141,112
face-count,1457845808954,erin,1,102,102,141,112
face-count,1457845809467,erin,1,101,101,141,112
face-count,1457845810019,erin,1,101,101,140,112
face-count,1457845810773,erin,1,106,106,137,110
face-count,1457845811375,erin,1,99,99,138,108
face-count,1457845811538,erin,1,72,72,154,98
face-count,1457845812177,erin,1,75,75,150,90
face-count,1457845812609,erin,1,77,77,145,92
face-count,1457845813093,erin,1,80,80,145,95
face-count,1457845813668,erin,1,87,87,151,93
face-count,1457845814164,erin,1,88,88,149,99
face-count,1457845814718,erin,1,86,86,161,103
face-count,1457845815198,erin,1,95,95,156,100
face-count,1457845815928,erin,1,90,90,156,102
face-count,1457845816224,erin,1,92,92,154,100
face-count,1457845816757,erin,1,77,77,163,97
face-count,1457845817377,erin,2,75,75,162,103,52,52,134,164
face-count,1457845817813,erin,1,126,126,116,104
face-count,1457845818352,erin,1,131,131,82,68
face-count,1457845818898,erin,2,100,100,99,92,57,57,125,157
face-count,1457845819352,erin,2,100,100,120,74,57,57,144,177
face-count,1457845819893,erin,2,99,99,123,78,57,57,90,105
face-count,1457845820393,erin,2,111,111,109,77,57,57,201,154
face-count,1457845820896,erin,2,111,111,119,86,43,43,78,96
face-count,1457845821387,erin,1,109,109,122,89
face-count,1457845821907,erin,1,110,110,119,95
face-count,1457845822478,erin,1,111,111,121,94
face-count,1457845823002,erin,2,106,106,120,102,101,101,178,93
face-count,1457845823504,erin,2,117,117,113,97,76,76,77,77
face-count,1457845824633,erin,1,111,111,116,99
face-count,1457845824649,erin,1,118,118,118,96
face-count,1457845825022,erin,1,113,113,115,97
face-count,1457845825571,erin,1,116,116,107,98
face-count,1457845826032,erin,1,124,124,94,92
face-count,1457845826579,erin,1,119,119,123,97
face-count,1457845827040,erin,1,111,111,121,100
face-count,1457845827553,erin,1,114,114,118,99
face-count,1457845828088,erin,1,115,115,117,99
face-count,1457845828753,erin,1,115,115,118,99
face-count,1457845829107,erin,1,115,115,119,99
face-count,1457845829714,erin,2,115,115,117,98,43,43,54,59
face-count,1457845830210,erin,1,116,116,114,94
face-count,1457845830744,erin,2,117,117,113,94,101,101,210,104
face-count,1457845831360,erin,2,117,117,108,93,61,61,2,105
face-count,1457845831861,erin,1,114,114,110,101
face-count,1457845832298,erin,1,117,117,109,100
face-count,1457845832789,erin,1,115,115,116,90
face-count,1457845833370,erin,1,111,111,114,95
face-count,1457845833871,erin,2,116,116,111,95,76,76,72,87
face-count,1457845834411,erin,3,120,120,111,94,58,58,1,95,57,57,72,85
face-count,1457845834905,erin,2,114,114,116,97,43,43,65,74
face-count,1457845835435,erin,1,111,111,117,97
face-count,1457845835928,erin,1,116,116,110,96
face-count,1457845836426,erin,2,119,119,110,98,56,56,78,90
face-count,1457845836932,erin,1,113,113,117,103
face-count,1457845838343,erin,2,98,98,134,96,52,52,141,163
face-count,1457845838707,erin,1,108,108,133,97
face-count,1457845839362,erin,1,108,108,135,101
face-count,1457845839915,erin,1,110,110,131,98
face-count,1457845839925,erin,2,109,109,133,99,63,63,97,74
face-count,1457845840243,erin,1,107,107,131,100
face-count,1457845840961,erin,1,110,110,130,98
face-count,1457845841621,erin,1,108,108,129,100
face-count,1457845842146,erin,1,107,107,131,100
face-count,1457845842383,erin,1,106,106,131,100
face-count,1457845842872,erin,1,103,103,144,93
face-count,1457845843545,erin,1,71,71,240,105
face-count,1457845844136,erin,2,92,92,88,108,57,57,105,128
face-count,1457845845164,erin,3,63,63,14,119,52,52,95,114,51,51,14,113
face-count,1457845845674,erin,2,63,63,104,122,63,63,18,124
face-count,1457845846168,erin,2,92,92,120,139,57,57,4,138
face-count,1457845847222,erin,3,92,92,202,112,81,81,86,100,42,42,3,66
face-count,1457845847740,erin,1,64,64,104,118
face-count,1457845848255,erin,3,83,83,184,99,63,63,122,137,40,40,105,60
face-count,1457845848796,erin,2,95,95,109,92,45,45,113,55
face-count,1457845849325,erin,3,97,97,128,100,68,68,89,100,50,50,99,43
face-count,1457845849846,erin,3,97,97,121,100,47,47,97,102,43,43,107,44
face-count,1457845850389,erin,2,99,99,120,101,51,51,100,42
face-count,1457845850969,erin,2,96,96,122,101,50,50,94,43
face-count,1457845851402,erin,2,95,95,123,102,51,51,92,42
face-count,1457845851938,erin,4,100,100,121,100,84,84,194,106,69,69,121,169,49,49,94,40
face-count,1457845852436,erin,3,98,98,121,101,69,69,82,80,49,49,90,41
face-count,1457845852920,erin,2,98,98,121,102,48,48,89,42
face-count,1457845853481,erin,2,94,94,122,103,47,47,90,43
face-count,1457845853941,erin,2,93,93,124,104,57,57,86,38
face-count,1457845854437,erin,4,101,101,166,114,95,95,123,104,65,65,183,132,47,47,92,44
face-count,1457845854992,erin,2,96,96,122,104,49,49,92,43
face-count,1457845855551,erin,2,96,96,122,104,48,48,92,44
face-count,1457845856001,erin,2,97,97,122,103,53,53,90,41
face-count,1457845856516,erin,2,97,97,122,101,47,47,93,45
face-count,1457845857038,erin,2,100,100,121,98,49,49,92,45
face-count,1457845857549,erin,2,94,94,123,100,48,48,92,44
face-count,1457845858084,erin,3,106,106,198,100,100,100,120,94,48,48,93,45
face-count,1457845858606,erin,2,94,94,130,96,46,46,94,45
face-count,1457845859123,erin,2,94,94,128,96,48,48,93,45
face-count,1457845859696,erin,2,93,93,127,96,49,49,93,45
face-count,1457845861168,erin,3,113,113,198,96,93,93,125,97,48,48,93,46
face-count,1457845861292,erin,3,97,97,127,89,50,50,92,45,43,43,122,61
face-count,1457845861305,erin,2,86,86,133,100,47,47,94,46
face-count,1457845861680,erin,2,113,113,124,102,50,50,93,44
face-count,1457845862182,erin,3,98,98,143,93,52,52,111,110,48,48,93,46
face-count,1457845862721,erin,2,100,100,144,95,46,46,96,47
face-count,1457845863247,erin,3,101,101,147,99,57,57,94,96,49,49,96,46
face-count,1457845863751,erin,3,95,95,144,96,57,57,109,106,48,48,95,46
face-count,1457845864287,erin,3,95,95,144,99,47,47,95,46,47,47,126,63
face-count,1457845864883,erin,2,99,99,147,96,47,47,93,47
face-count,1457845865308,erin,2,103,103,144,94,49,49,90,46
face-count,1457845865826,erin,3,95,95,144,97,52,52,94,28,50,50,89,47
face-count,1457845866372,erin,2,90,90,146,95,47,47,92,48
face-count,1457845866903,erin,2,98,98,137,95,48,48,91,47
face-count,1457845867525,erin,2,92,92,139,100,50,50,90,46
face-count,1457845869492,erin,2,94,94,137,99,47,47,91,47
face-count,1457845870256,erin,2,91,91,132,102,48,48,91,47
face-count,1457845871245,erin,2,92,92,133,102,48,48,86,48
face-count,1457845872269,erin,1,92,92,136,101
face-count,1457845874104,erin,1,93,93,138,102
face-count,1457845875173,erin,2,91,91,139,103,46,46,38,59
face-count,1457845875737,erin,2,90,90,140,103,42,42,26,52
face-count,1457845876172,erin,3,88,88,143,95,46,46,90,80,36,36,4,56
face-count,1457845876382,erin,1,100,100,139,118
face-count,1457845876657,erin,2,118,118,140,112,46,46,118,103
face-count,1457845876708,erin,1,106,106,133,104
face-count,1457845876784,erin,1,100,100,137,101
face-count,1457845876896,erin,1,95,95,152,96
face-count,1457845877149,erin,3,96,96,184,102,94,94,153,100,69,69,117,107
face-count,1457845877445,erin,1,101,101,140,102
face-count,1457845877446,erin,1,97,97,148,104
face-count,1457845878134,erin,1,104,104,141,101
face-count,1457845878177,erin,1,100,100,144,106
face-count,1457845878180,erin,1,94,94,142,102
face-count,1457845878268,erin,2,93,93,137,102,47,47,60,53
face-count,1457845878306,erin,2,91,91,137,107,43,43,74,56
face-count,1457845878760,erin,1,93,93,136,102
face-count,1457845879226,erin,3,70,70,159,87,63,63,88,83,47,47,108,101
face-count,1457845880250,erin,1,108,108,151,22
face-count,1457845880766,erin,1,90,90,138,65
face-count,1457845881303,erin,1,88,88,151,75
face-count,1457845881826,erin,1,103,103,143,63
face-count,1457845882371,erin,2,83,83,174,83,54,54,2,64
face-count,1457845882900,erin,4,76,76,2,108,76,76,184,158,74,74,186,87,69,69,7,128
face-count,1457845883379,erin,4,61,61,189,116,47,47,152,66,47,47,63,79,43,43,135,180
face-count,1457845883919,erin,1,75,75,178,114
face-count,1457845884433,erin,3,79,79,188,114,63,63,4,102,63,63,160,146
face-count,1457845885112,erin,1,74,74,190,118
face-count,1457845885863,erin,2,82,82,186,114,69,69,89,133
face-count,1457845886764,erin,1,76,76,189,116
face-count,1457845886768,erin,2,77,77,186,116,63,63,155,96
face-count,1457845887218,erin,1,75,75,187,117
face-count,1457845887980,erin,2,71,71,187,119,47,47,24,62
face-count,1457845888491,erin,3,80,80,160,114,66,66,122,134,59,59,27,78
face-count,1457845888680,erin,1,73,73,157,118
face-count,1457845889623,erin,1,70,70,141,108
face-count,1457845889627,erin,1,79,79,154,117
face-count,1457845890072,erin,1,75,75,156,118
face-count,1457845890780,erin,1,78,78,153,117
face-count,1457845891080,erin,1,78,78,153,118
face-count,1457845891651,erin,1,78,78,154,118
face-count,1457845892207,erin,1,73,73,164,116
face-count,1457845892678,erin,1,80,80,170,119
face-count,1457845893262,erin,1,82,82,170,122
face-count,1457845893718,erin,4,84,84,170,122,76,76,114,61,63,63,155,90,47,47,116,120
face-count,1457845894198,erin,1,85,85,168,123
face-count,1457845894715,erin,2,85,85,166,122,76,76,114,61
face-count,1457845895223,erin,1,82,82,169,120
face-count,1457845895738,erin,1,83,83,168,118
face-count,1457845896256,erin,1,82,82,175,119
face-count,1457845896764,erin,2,84,84,173,118,43,43,107,108
face-count,1457845897271,erin,3,83,83,171,120,57,57,9,107,57,57,112,114
face-count,1457845897844,erin,1,81,81,169,119
face-count,1457845898319,erin,3,84,84,165,119,43,43,4,81,43,43,85,87
face-count,1457845898854,erin,1,82,82,166,120
face-count,1457845899378,erin,1,85,85,161,120
face-count,1457845899910,erin,2,85,85,161,120,57,57,135,129
face-count,1457845900431,erin,2,84,84,156,147,81,81,161,123
face-count,1457845900943,erin,1,80,80,157,123
face-count,1457845901464,erin,1,78,78,156,122
face-count,1457845901965,erin,1,79,79,162,121
face-count,1457845902468,erin,2,86,86,168,121,35,35,84,80
face-count,1457845902955,erin,1,83,83,170,119
face-count,1457845903478,erin,1,86,86,160,118
face-count,1457845903996,erin,1,78,78,161,124
face-count,1457845904502,erin,1,80,80,159,122
face-count,1457845905063,erin,1,80,80,157,120
face-count,1457845905526,erin,1,77,77,158,119
face-count,1457845906053,erin,1,83,83,154,120
face-count,1457845906700,erin,1,77,77,151,120
face-count,1457845907081,erin,2,101,101,182,97,87,87,141,137
face-count,1457845907584,erin,1,119,119,122,82
face-count,1457845908110,erin,1,133,133,103,86
face-count,1457845908642,erin,1,113,113,124,87
face-count,1457845909144,erin,1,93,93,135,85
face-count,1457845909668,erin,1,100,100,136,88
face-count,1457845910179,erin,1,100,100,137,91
face-count,1457845910722,erin,2,104,104,132,92,43,43,12,76
face-count,1457845911228,erin,1,105,105,132,90
face-count,1457845911735,erin,3,103,103,132,93,47,47,88,50,47,47,10,93
face-count,1457845912248,erin,1,100,100,133,95
face-count,1457845912750,erin,2,103,103,129,95,43,43,97,55
face-count,1457845913274,erin,2,104,104,132,92,43,43,65,42
face-count,1457845913789,erin,2,102,102,132,100,39,39,77,48
face-count,1457845914320,erin,1,102,102,126,96
face-count,1457845914866,erin,1,101,101,122,100
face-count,1457845915420,erin,1,96,96,132,106
face-count,1457845915911,erin,1,94,94,137,105
face-count,1457845916426,erin,1,104,104,134,100
face-count,1457845916948,erin,2,96,96,139,102,69,69,77,54
face-count,1457845917464,erin,1,97,97,135,102
face-count,1457845917977,erin,1,100,100,132,102
face-count,1457845918476,erin,1,99,99,132,103
face-count,1457845918964,erin,2,94,94,133,103,69,69,85,64
face-count,1457845919475,erin,1,96,96,131,103
face-count,1457845920881,erin,1,93,93,132,106
face-count,1457845921067,erin,1,100,100,127,102
face-count,1457845921075,erin,2,98,98,129,103,43,43,71,51
face-count,1457845921546,erin,2,96,96,129,104,39,39,64,49
face-count,1457845922066,erin,1,100,100,127,103
face-count,1457845922587,erin,1,100,100,127,103
face-count,1457845923096,erin,2,95,95,129,105,69,69,108,82
face-count,1457845923633,erin,2,95,95,128,105,46,46,254,133
face-count,1457845924131,erin,2,100,100,126,102,59,59,92,62
face-count,1457845924658,erin,2,100,100,127,103,84,84,122,80
face-count,1457845925150,erin,1,98,98,128,105
face-count,1457845925683,erin,3,99,99,127,105,52,52,74,52,47,47,99,68
face-count,1457845926178,erin,1,98,98,127,106
face-count,1457845926720,erin,2,96,96,128,106,47,47,99,70
face-count,1457845927218,erin,1,99,99,128,105
face-count,1457845927734,erin,1,99,99,135,100
face-count,1457845928246,erin,2,99,99,144,98,50,50,85,62
face-count,1457845928755,erin,3,101,101,141,105,57,57,54,38,57,57,118,65
face-count,1457845929273,erin,1,102,102,144,100
face-count,1457845929792,erin,2,101,101,152,102,57,57,91,69
face-count,1457845930304,erin,1,99,99,148,98
face-count,1457845930848,erin,1,100,100,148,99
face-count,1457845931378,erin,3,100,100,145,101,60,60,133,73,58,58,62,45
face-count,1457845931889,erin,2,97,97,148,103,65,65,93,72
face-count,1457845932423,erin,2,99,99,147,102,69,69,163,163
face-count,1457845932934,erin,1,96,96,147,103
face-count,1457845933477,erin,2,98,98,146,104,63,63,115,115
face-count,1457845933989,erin,1,94,94,150,105
face-count,1457845934474,erin,2,97,97,148,104,46,46,125,124
face-count,1457845934973,erin,2,100,100,145,103,42,42,29,56
face-count,1457845935465,erin,1,94,94,148,104
face-count,1457845935980,erin,1,95,95,147,104
face-count,1457845936494,erin,2,97,97,146,104,47,47,69,83
face-count,1457845937010,erin,1,97,97,145,104
face-count,1457845937523,erin,2,97,97,146,102,47,47,49,58
face-count,1457845938051,erin,1,97,97,149,98
face-count,1457845938554,erin,2,94,94,150,98,52,52,60,72
face-count,1457845939083,erin,1,94,94,145,101
face-count,1457845939607,erin,1,93,93,138,104
face-count,1457845940123,erin,1,93,93,137,104
face-count,1457845940638,erin,2,97,97,141,100,49,49,54,66
face-count,1457845941153,erin,2,97,97,139,99,52,52,110,58
face-count,1457845941681,erin,1,99,99,138,98
face-count,1457845942172,erin,1,100,100,133,97
face-count,1457845942715,erin,1,50,50,81,93
face-count,1457845943205,erin,1,52,52,73,83
face-count,1457845943734,erin,1,52,52,80,96
face-count,1457845944764,erin,2,100,100,108,107,63,63,61,82
face-count,1457845945256,erin,1,96,96,136,106
face-count,1457845945769,erin,2,100,100,138,109,43,43,42,57
face-count,1457845946292,erin,1,94,94,149,109
face-count,1457845946845,erin,1,95,95,157,107
face-count,1457845947348,erin,1,98,98,157,104
face-count,1457845947904,erin,2,94,94,151,104,75,75,22,140
face-count,1457845948437,erin,2,93,93,160,104,48,48,131,140
face-count,1457845948942,erin,2,93,93,155,102,52,52,133,136
face-count,1457845949451,erin,3,94,94,160,104,47,47,108,109,42,42,123,122
face-count,1457845949963,erin,2,96,96,155,103,42,42,102,108
face-count,1457845950478,erin,1,92,92,155,102
face-count,1457845950983,erin,1,94,94,158,107
face-count,1457845951490,erin,1,96,96,156,108
face-count,1457845951987,erin,1,95,95,167,105
face-count,1457845952498,erin,1,90,90,165,104
face-count,1457845953018,erin,1,90,90,162,105
face-count,1457845953527,erin,1,95,95,167,108
face-count,1457845954047,erin,1,94,94,166,108
face-count,1457845954683,erin,1,89,89,162,103
face-count,1457845955336,erin,1,90,90,164,105
face-count,1457845955939,erin,3,89,89,166,106,57,57,2,72,52,52,97,108
face-count,1457845956492,erin,1,91,91,164,104
face-count,1457845956952,erin,4,88,88,165,106,57,57,2,73,57,57,97,104,45,45,128,138
face-count,1457845957176,erin,1,91,91,164,106
face-count,1457845957689,erin,1,90,90,164,106
face-count,1457845958225,erin,1,90,90,163,106
face-count,1457845958964,erin,1,90,90,165,106
face-count,1457845959235,erin,1,92,92,167,104
face-count,1457845959764,erin,1,87,87,169,105
face-count,1457845960242,erin,1,88,88,160,106
face-count,1457845960811,erin,1,89,89,164,107
face-count,1457845961272,erin,1,89,89,165,111
face-count,1457845961800,erin,1,92,92,164,109
face-count,1457845962314,erin,1,89,89,173,109
face-count,1457845962823,erin,1,92,92,169,106
face-count,1457845963366,erin,1,90,90,167,108
face-count,1457845963870,erin,1,91,91,167,108
face-count,1457845964503,erin,1,92,92,167,108
face-count,1457845964951,erin,2,91,91,166,111,59,59,134,140
face-count,1457845965673,erin,1,92,92,163,110
face-count,1457845965955,erin,1,91,91,164,110
face-count,1457845966584,erin,1,91,91,166,111
face-count,1457845967150,erin,1,90,90,166,110
face-count,1457845967584,erin,1,89,89,162,108
face-count,1457845968024,erin,1,86,86,160,105
face-count,1457845968532,erin,1,86,86,149,106
face-count,1457845969105,erin,1,85,85,154,108
face-count,1457845969818,erin,1,86,86,154,106
face-count,1457845970101,erin,1,87,87,156,105
face-count,1457845970632,erin,1,85,85,155,107
face-count,1457845971172,erin,1,86,86,156,107
face-count,1457845972196,erin,2,92,92,149,106,76,76,197,144
face-count,1457845972227,erin,1,91,91,150,108
face-count,1457845972661,erin,1,89,89,151,109
face-count,1457845973256,erin,1,89,89,152,110
face-count,1457845973774,erin,1,87,87,160,110
face-count,1457845974206,erin,1,89,89,159,109
face-count,1457845974707,erin,1,88,88,157,110
face-count,1457845975228,erin,1,90,90,155,110
face-count,1457845975760,erin,1,89,89,157,111
face-count,1457845976245,erin,1,90,90,159,112
face-count,1457845976973,erin,2,92,92,158,110,66,66,151,167
face-count,1457845977279,erin,1,90,90,161,111
face-count,1457845977811,erin,1,89,89,160,114
face-count,1457845978335,erin,1,93,93,156,114
face-count,1457845978858,erin,1,91,91,158,115
face-count,1457845979360,erin,1,91,91,156,114
face-count,1457845980107,erin,1,91,91,162,112
face-count,1457845980539,erin,1,91,91,163,111
face-count,1457845980986,erin,1,94,94,159,111
face-count,1457845981466,erin,4,90,90,160,115,63,63,1,104,63,63,121,137,57,57,141,154
face-count,1457845981982,erin,1,91,91,157,114
face-count,1457845982480,erin,2,93,93,154,114,43,43,81,93
face-count,1457845982985,erin,1,92,92,157,112
face-count,1457845983492,erin,2,92,92,163,111,39,39,1,88
face-count,1457845984054,erin,2,92,92,162,111,40,40,3,88
face-count,1457845984541,erin,2,89,89,163,111,40,40,3,89
face-count,1457845985140,erin,2,89,89,154,110,38,38,5,89
face-count,1457845985553,erin,2,85,85,147,113,44,44,2,89
face-count,1457845986069,erin,2,92,92,155,113,38,38,6,92
face-count,1457845986711,erin,1,91,91,155,115
face-count,1457845987105,erin,2,91,91,155,110,37,37,9,92
face-count,1457845987638,erin,2,85,85,151,106,37,37,7,91
face-count,1457845988125,erin,2,90,90,153,111,34,34,6,90
face-count,1457845988654,erin,1,89,89,155,111
face-count,1457845989204,erin,1,81,81,147,104
face-count,1457845989682,erin,1,80,80,158,106
face-count,1457845990195,erin,1,82,82,155,109
face-count,1457845990713,erin,1,84,84,155,110
